Employee_ID,Hire_Date,Age,Gender,Marital_Status,Region,Education_Level,Department,Employment_Type,Shift,Tenure_Years,Monthly_Salary_PHP,Performance_Score,Performance_Rating,Training_Hours_YTD,Absences_YTD,Overtime_Hours_Monthly,Distance_Office_KM,Job_Satisfaction_Score,Work_Life_Balance_Score,Num_Promotions,Prev_Companies,Attrition
EMP03852,2011-02-21,46,Female,Single,Region III,Bachelor,Operations,Project-based,Morning,8,25500,3.4,Meets Expectations,39,-1,21,60,1,3.6,2,4,1
EMP01986,2013-03-11,58,Male,Single,Region VII,Vocational,Finance,Regular,Morning,30,64000,3.5,Meets Expectations,30,10,20,248,4.7,6.9,7,1,0
EMP05476,2017-03-20,58,Female,Single,Region XI,Bachelor,Finance,Regular,Afternoon,30,70000,2.8,Meets Expectations,42,13,24,378,4.8,6.7,5,0,0
EMP03219,2011-07-14,58,Female,Separated,Region IV-A,Vocational,Customer Service,Contractual,Night,13.7,32000,3.1,Meets Expectations,51,22,14,61,1,5.2,3,3,1
EMP03255,2009-08-30,49,Male,Single,NCR,Master,Customer Service,Regular,Morning,21.2,59000,4.2,Exceeds Expectations,31,8,18,13,6,3.6,6,3,0
EMP05802,2012-03-23,33,Male,Married,Region IV-A,Master,Operations,Regular,Graveyard,12.2,50000,4.1,Exceeds Expectations,37,8,14,19,6.1,4.7,3,1,0
EMP01982,2021-04-26,32,Male,Widowed,Region III,Bachelor,Marketing,Contractual,Night,5,41000,4.2,Exceeds Expectations,39,7,6,38,5.6,4.8,1,1,0
EMP03527,2018-04-23,42,Female,Married,Region IV-A,High School,Operations,Contractual,Night,10,18500,1,Needs Improvement,5,16,28,26,1.1,4.7,0,1,1
EMP03587,2013-06-09,40,Male,Married,Region XI,Vocational,Operations,Contractual,Afternoon,6.9,25500,3,Meets Expectations,43,10,32,500,4.3,5.6,1,2,1
EMP04205,2008-04-11,47,Female,Single,NCR,Bachelor,IT,Regular,Night,22.2,62500,5,Outstanding,48,5,22,5,4.9,,7,1,0
EMP04734,2010-04-03,50,Female,Separated,NCR,Master,Finance,Project-based,Night,11.8,58500,3.9,Exceeds Expectations,52,8,29,5,,4.2,3,0,1
EMP04576,2014-06-28,49,Male,Single,Region XI,Master,Sales,Contractual,Graveyard,7.5,43000,2.9,Meets Expectations,28,10,29,500,6.8,3.9,2,3,1
EMP04899,2011-05-14,58,Male,Married,NCR,Master,HR,Regular,Night,27.5,61000,3.7,Exceeds Expectations,38,15,17,13,3.5,5.4,6,4,0
EMP02458,2011-03-31,58,Male,Married,NCR,Bachelor,IT,Contractual,Night,18.4,59500,4.2,Exceeds Expectations,49,8,11,6,4.7,1.9,5,0,0
EMP02396,2020-01-21,58,Male,Married,NCR,Bachelor,Customer Service,Regular,Morning,28.6,51000,3.8,Exceeds Expectations,31,150,3,14,5,7.4,7,1,0
EMP01265,2023-02-07,41,Female,Single,Region VII,Master,Customer Service,Contractual,Morning,9,51000,3.3,Meets Expectations,39,10,11,192,3.1,5.9,2,0,1
EMP05623,2008-03-01,58,Male,Married,NCR,Bachelor,Operations,Regular,Afternoon,24.3,48000,3.3,Meets Expectations,44,11,8,10,5.9,4.1,5,1,0
EMP01930,2018-09-18,58,Female,Married,Region VI,Master,Sales,Regular,Morning,20.4,56500,2.5,Meets Expectations,28,14,11,160,1.2,9,3,1,0
EMP04104,2009-01-16,39,Male,Widowed,Region VII,Master,Finance,Regular,Morning,30,71000,3.2,Meets Expectations,40,9,20,281,6.4,4,6,2,0
EMP03179,2015-01-19,56,Male,Single,NCR,Bachelor,IT,Contractual,Graveyard,15.3,54500,3.7,Exceeds Expectations,63,8,9,7,3.3,3.9,4,3,0
EMP05678,2023-01-25,52,Male,Single,Region IV-A,Master,Compliance,Regular,Night,23.2,68500,3.9,Exceeds Expectations,52,17,14,42,1.6,4.2,6,2,1
EMP01247,2020-02-04,33,Female,Separated,Region III,Vocational,Sales,Contractual,Afternoon,3.9,21500,3.3,Meets Expectations,37,17,10,59,4.2,8.8,2,1,1
EMP04640,2018-11-19,43,Female,Married,NCR,Bachelor,Operations,Contractual,Morning,7.2,27000,3.9,Exceeds Expectations,46,8,17,5,5.9,4.2,1,2,1
EMP02759,2018-05-28,43,Female,Single,Region VII,Master,Operations,Regular,Morning,13.9,44000,2.7,Meets Expectations,32,12,23,,5.8,,2,0,0
EMP05890,2009-12-30,58,Male,Single,NCR,Master,IT,Contractual,Night,16.4,72000,1,Needs Improvement,35,13,13,12,2.1,7.3,1,0,1
EMP03851,2009-04-07,46,Male,Single,Region IV-A,Vocational,IT,Contractual,Night,10.9,48000,3.5,Exceeds Expectations,34,15,6,28,5.6,5.3,3,2,1
EMP01924,2018-09-26,29,Female,Married,NCR,High School,Marketing,Regular,Afternoon,6.5,,1.5,Needs Improvement,20,15,13,5,3.2,4.5,0,1,1
EMP03551,2018-12-19,58,Female,Single,Region VII,Bachelor,Sales,Regular,Afternoon,20,41500,3.7,Exceeds Expectations,28,8,6,147,5,6.4,4,5,0
EMP01269,2009-05-11,44,Female,Separated,NCR,Bachelor,Sales,Regular,Afternoon,15.7,33500,4.3,Exceeds Expectations,41,8,10,11,3.4,4,4,3,1
EMP01670,2018-06-13,47,Female,Single,Region III,Vocational,Sales,Regular,Afternoon,14.5,30000,3.9,Exceeds Expectations,64,8,20,39,4.9,6.9,4,3,0
EMP03818,2019-12-06,58,Female,Single,NCR,Master,Operations,Contractual,Morning,11.7,40500,,Needs Improvement,24,15,27,8,2.1,7.1,0,0,1
EMP02911,2011-09-18,50,Male,Separated,Region XI,Master,Sales,Project-based,Night,6.6,,3.8,Exceeds Expectations,56,12,9,327,6.6,6.7,2,2,1
EMP04028,2021-11-09,47,Male,Married,NCR,Vocational,IT,Contractual,Night,11.5,48500,2.8,Meets Expectations,26,10,5,5,4.8,5.8,2,1,1
EMP02153,2011-05-02,58,Male,Married,NCR,Bachelor,IT,Regular,Night,30,66500,2.9,Meets Expectations,37,11,25,5,4.7,5.3,6,0,0
EMP05842,2011-06-08,43,Female,Single,Region III,Bachelor,Compliance,Regular,Morning,17.2,50000,4.1,Exceeds Expectations,41,7,24,77,4.9,4.5,4,1,0
EMP04502,2022-08-24,36,Male,Married,Region IV-A,Bachelor,Marketing,Regular,Graveyard,11.9,45000,1.3,Needs Improvement,9,13,24,57,1,5,1,1,1
EMP05265,2011-10-07,53,Female,Single,NCR,Bachelor,IT,Project-based,Graveyard,13.6,49000,3.8,Exceeds Expectations,35,16,19,5,5.7,3.9,4,1,1
EMP04930,2018-03-30,52,Female,Single,NCR,Bachelor,Operations,Contractual,Night,9.4,34500,1,Needs Improvement,23,24,22,9,1,4.3,0,2,1
EMP03202,2011-01-16,46,Male,Single,NCR,Master,Operations,Contractual,Morning,8.2,46000,1.5,Needs Improvement,36,14,13,9,3.2,5.7,1,1,1
EMP04025,2018-03-24,58,Male,Single,CAR,Bachelor,Operations,Contractual,Afternoon,11.4,39500,2.7,Meets Expectations,29,13,27,343,4.8,6.9,2,0,1
EMP02916,2023-03-03,30,Male,Single,Region VII,PhD,IT,Regular,Afternoon,9,83500,2.6,Meets Expectations,31,-5,16,114,5.6,4,1,3,0
EMP01613,2012-11-27,58,Female,Single,Region III,Vocational,IT,Regular,Graveyard,30,62000,3.1,Meets Expectations,36,11,24,44,3.3,3.7,6,0,0
EMP03438,2019-03-20,55,Male,Widowed,Region VII,Bachelor,Sales,Contractual,Graveyard,9.3,32000,2.9,Meets Expectations,57,9,23,162,4.9,2.8,2,4,0
EMP04837,2010-08-08,48,Female,Single,NCR,Master,Customer Service,Regular,Afternoon,21.1,52000,2.6,Meets Expectations,60,13,20,12,5.9,6.3,3,1,0
EMP02899,2008-11-05,55,Male,Single,Region III,Bachelor,Sales,Project-based,Morning,7.9,34000,4.3,Exceeds Expectations,45,10,28,23,2.6,5.4,2,5,1
EMP02650,2021-08-13,33,Female,Married,Region VII,Master,IT,Regular,Night,11.2,,1.1,Needs Improvement,12,13,11,159,1.7,5.1,1,1,1
EMP05760,2018-09-15,45,Female,Married,NCR,High School,Compliance,Regular,Graveyard,26.1,49000,,Meets Expectations,31,12,19,6,3.7,4,5,0,0
EMP01259,2017-09-01,32,Male,Married,NCR,Master,HR,Contractual,Night,7.4,48500,3.3,Meets Expectations,57,15,9,9,2.2,4,1,1,1
EMP01848,2013-05-31,46,Female,Single,NCR,Master,Compliance,Contractual,Morning,9.9,49000,4.7,Outstanding,50,6,15,13,6.5,7.3,3,4,1
EMP05275,2012-09-13,39,Female,Single,NCR,Vocational,HR,Regular,Afternoon,18.5,34500,2.8,Meets Expectations,33,-1,18,11,1,4.3,3,1,1
EMP02234,2009-04-04,35,Male,Widowed,Region VI,Bachelor,Operations,Regular,Night,11.6,38000,1,Needs Improvement,24,13,19,208,2.6,3.3,1,1,1
EMP02128,2017-04-26,47,Male,Single,NCR,Bachelor,Sales,Regular,Night,15.9,35500,1,Needs Improvement,15,17,9,11,1,5.9,1,1,1
EMP02968,2019-04-05,32,Male,Separated,CAR,Vocational,Sales,Regular,Night,7.4,27000,4.4,Exceeds Expectations,48,10,11,220,5,6.4,2,1,1
EMP01559,2008-01-04,47,Male,Single,Region VII,Bachelor,Marketing,Project-based,Morning,8.8,42000,4.2,Exceeds Expectations,48,9,0,282,6.3,5.9,2,1,0
EMP04958,2022-09-28,47,Female,Single,NCR,Bachelor,Sales,Contractual,Morning,7.2,27000,,Outstanding,,99,31,7,7.1,4.9,3,1,1
EMP01485,2022-10-20,36,Female,Married,NCR,High School,hr,Contractual,Graveyard,7.1,19500,3.1,Meets Expectations,38,12,12,9,3.7,5.1,1,0,1
EMP03212,2015-10-17,36,Male,Married,NCR,Bachelor,Marketing,Regular,Afternoon,13.4,44000,4.9,Outstanding,56,18,10,12,4.1,7.5,4,2,0
EMP02321,2014-12-05,42,Female,Single,NCR,Bachelor,operations,Project-based,Morning,6.1,27500,4.4,Exceeds Expectations,42,8,31,4,7.7,7.6,1,2,1
EMP03385,2013-05-26,46,Female,Married,Region I,Bachelor,Sales,Regular,Morning,16.5,40000,4.4,Exceeds Expectations,57,9,13,237,2.6,8.3,5,0,0
EMP01008,2010-04-19,33,Female,Single,NCR,Bachelor,Customer Service,Regular,Morning,30,48500,4.8,Outstanding,30,8,25,9,7.4,,8,1,0
EMP05445,2015-03-04,52,Female,Married,Region VII,Bachelor,Sales,Regular,Morning,18.6,38000,3,Meets Expectations,43,14,14,328,2.8,4.6,3,0,0
EMP04623,2023-08-22,39,Female,Single,Region XI,Master,Operations,Regular,Afternoon,12.8,50000,2.8,Meets Expectations,26,16,31,389,1,3.5,2,1,1
EMP02451,2012-11-04,57,Female,Single,Region III,Vocational,Finance,Contractual,Graveyard,18.7,49000,3.8,Exceeds Expectations,40,12,21,44,6.5,3.9,4,1,1
EMP05199,2015-08-23,37,Female,Single,NCR,Bachelor,Finance,Regular,Morning,19.3,53500,,Meets Expectations,20,11,18,8,4.9,2.4,3,2,1
EMP02815,2009-11-21,41,Female,Married,Region XI,Bachelor,Operations,Regular,Night,13.1,,3.3,Meets Expectations,28,10,34,500,4.6,4.6,2,0,1
EMP01774,2009-09-14,30,Female,Single,Region IV-A,Vocational,Sales,Project-based,Morning,3.3,21500,1.4,Needs Improvement,,13,23,62,3,5.9,0,0,1
EMP02012,2021-05-06,29,Female,Single,Region XI,Bachelor,Compliance,Regular,Afternoon,6.6,45500,4.2,Exceeds Expectations,44,15,3,476,4.6,3.6,1,1,1
EMP03859,2021-05-30,39,Male,Single,Region IV-A,Bachelor,Operations,Regular,Morning,13.6,39500,5,Outstanding,41,7,16,49,4.9,5.6,4,1,0
EMP03482,2022-09-14,40,Male,Separated,NCR,Master,Customer Service,Project-based,Afternoon,6.4,36500,3.6,Exceeds Expectations,,15,26,7,2.1,3.7,1,0,1
EMP02992,2009-10-11,31,Male,Married,NCR,Vocational,Operations,Regular,Afternoon,7.8,24500,3.4,Meets Expectations,31,12,35,7,7.2,3.9,2,4,1
EMP02278,2013-08-10,38,Male,Separated,Region I,Bachelor,Compliance,Regular,Night,13.2,53000,1.3,Needs Improvement,29,16,24,114,3.5,3.5,1,1,1
EMP02784,2014-12-17,41,Male,Single,NCR,Bachelor,IT,Regular,Graveyard,18.9,57500,3.5,Meets Expectations,22,9,15,12,6,3.2,4,1,0
EMP04149,2014-02-17,42,Male,Single,NCR,Bachelor,Marketing,Contractual,Graveyard,8.1,42000,4,Exceeds Expectations,31,8,28,10,4.9,3.8,2,1,0
EMP01447,2016-03-06,46,Male,Married,Region XI,Bachelor,Compliance,Regular,Morning,20.5,57000,3.6,Exceeds Expectations,40,8,21,221,5.1,4.5,4,1,0
EMP01881,2014-11-16,58,Male,Married,Region IV-A,Bachelor,Operations,Regular,Afternoon,22.7,41000,2.8,Meets Expectations,26,10,24,54,2.5,5.8,4,0,0
EMP05483,2018-08-11,47,Female,Separated,Region IV-A,High School,HR,Contractual,Morning,15,31500,1,Needs Improvement,33,16,13,26,1.7,1.8,1,3,1
EMP01782,2023-05-07,58,Male,Married,NCR,Bachelor,HR,Contractual,Morning,13.8,39500,3.7,Exceeds Expectations,50,10,9,12,5.9,7.2,3,0,0
EMP02750,2012-06-04,58,Male,Widowed,NCR,Vocational,Operations,Regular,Morning,22,40000,5,Outstanding,35,10,22,14,,,7,8,0
EMP04435,2013-11-19,45,Female,Married,Region IV-A,Bachelor,IT,Contractual,Afternoon,13.1,50500,3.6,Exceeds Expectations,37,19,15,60,3.6,5.3,3,3,1
EMP05907,2009-02-14,45,Female,Married,NCR,Bachelor,Compliance,Regular,Graveyard,19,57000,4.4,Exceeds Expectations,49,9,22,14,3.5,2.4,6,0,0
EMP01884,2010-09-15,33,Female,Single,NCR,Bachelor,Operations,Regular,Afternoon,9.2,31500,3,Meets Expectations,20,10,15,6,4.6,3.3,2,0,1
EMP03407,2009-01-05,54,Female,Married,Region IV-A,High School,Sales,Regular,Night,18.6,37500,5,Outstanding,61,6,9,42,7.4,4.8,6,2,1
EMP02092,2019-03-07,43,Female,Married,Region VII,Master,IT,Regular,Morning,24.6,76500,4.3,Exceeds Expectations,33,9,19,234,4.7,5.3,7,8,0
EMP04190,2018-01-24,32,Male,Single,Region IV-A,Master,Marketing,Project-based,Afternoon,3.7,49500,2.9,Meets Expectations,45,19,19,43,4.4,3.8,0,1,1
EMP01532,2015-05-28,35,Male,Married,Region IV-A,Master,Compliance,Contractual,Night,6.8,53500,3.2,Meets Expectations,40,99,20,49,5.5,5.5,1,2,1
EMP05076,2022-06-27,58,Female,Single,Region III,Bachelor,HR,Contractual,Morning,13.7,36500,1.2,Needs Improvement,5,16,8,44,1,3.4,1,1,0
EMP04371,2015-09-11,53,Male,Married,NCR,Master,Operations,Contractual,Morning,10.2,49000,3.3,Meets Expectations,35,15,29,4,4.4,1.7,2,4,0
EMP05121,2019-10-17,39,Female,Single,Region XI,Bachelor,Sales,Regular,Afternoon,13.9,39500,2.9,Meets Expectations,33,15,0,500,1,4.4,2,1,0
EMP02728,2009-10-06,35,Male,Single,Region VII,Bachelor,Compliance,Regular,Graveyard,12.2,47000,4,Exceeds Expectations,63,10,5,306,3.1,5.9,3,3,1
EMP01611,2010-05-23,31,Male,Separated,NCR,Bachelor,Operations,Regular,Afternoon,7.1,35000,3,Meets Expectations,43,9,24,,3.2,4.4,1,3,1
EMP01571,2023-02-25,36,Female,Married,Region IV-A,Bachelor,Finance,Contractual,Night,8.1,50500,3.8,Exceeds Expectations,,8,16,30,5.6,3.9,2,1,1
EMP05292,2020-03-31,48,Female,Single,Region IV-A,High School,Operations,Project-based,Morning,6.8,27500,3.3,Meets Expectations,38,9,27,56,7.5,6.3,1,0,1
EMP05601,2013-01-07,58,Male,Married,NCR,Vocational,Operations,Regular,Night,30,55000,3.2,Meets Expectations,27,9,31,6,3.8,5.6,6,3,0
EMP01344,2008-11-21,43,Male,Separated,Region XI,Bachelor,Finance,Regular,Morning,23.1,56500,1,Needs Improvement,35,14,29,231,1.1,4.7,1,2,1
EMP04741,2015-01-20,54,Female,Single,Region III,Bachelor,Customer Service,Regular,Afternoon,24.6,45000,4.6,Outstanding,39,14,30,32,5.5,3.3,7,1,0
EMP04183,2016-01-27,28,Male,Single,CAR,Vocational,Sales,Regular,Morning,4.7,26000,3.9,Exceeds Expectations,44,10,11,234,2,5.4,1,0,1
EMP01435,2023-07-01,36,Female,Separated,Region VII,Master,Operations,Regular,Night,9.8,43000,2.9,Meets Expectations,38,12,44,271,2.6,5.5,1,0,1
EMP02904,2021-05-24,44,Female,Widowed,Region III,Bachelor,Operations,Regular,Afternoon,22.1,38000,4.3,Exceeds Expectations,40,9,31,51,4.8,4.6,6,1,0
EMP05686,2014-08-03,35,Female,Single,NCR,Vocational,Sales,Regular,Afternoon,12.5,29500,2.8,Meets Expectations,38,10,28,11,4.3,4.5,2,0,0
EMP03418,2019-04-23,43,Male,Married,Region IV-A,Bachelor,Operations,Regular,Night,13.7,34500,4.4,Exceeds Expectations,39,21,19,46,3.5,4.8,4,2,0
EMP03070,2023-08-06,36,Male,Married,Region IV-A,Bachelor,Saless,Contractual,Morning,4.9,31000,,Meets Expectations,47,10,21,53,3.1,6.9,1,1,1
EMP02538,2013-02-14,49,Female,Married,Region I,Bachelor,IT,Regular,Morning,25.4,64000,3.8,Exceeds Expectations,,10,29,99,5.9,2.7,7,6,0
EMP03283,2013-08-14,55,Male,Widowed,Region XI,Vocational,Finance,Regular,Graveyard,30,58500,3.2,Meets Expectations,40,10,22,,4.5,3.9,6,0,0
EMP03378,2014-12-02,42,Male,Married,Region III,Bachelor,Marketing,Regular,Morning,17.9,54500,3.1,Meets Expectations,46,10,20,75,6.5,4.6,4,2,0
EMP02518,2020-04-19,46,Female,Single,Region VI,Vocational,Customer Service,Project-based,Morning,8.7,29500,2.8,Meets Expectations,19,11,20,128,4.1,4.4,1,2,1
EMP01966,2012-08-29,48,Female,Married,Region I,Vocational,Sales,Regular,Afternoon,15.4,29500,1.2,Needs Improvement,,16,23,261,1,1,1,1,1
EMP05430,2011-11-17,43,Female,Single,NCR,Vocational,Marketing,Contractual,Morning,8.5,39000,1.4,Needs Improvement,24,17,17,6,3,4.6,2,1,1
EMP01529,2017-09-03,37,Female,Married,NCR,Master,Operations,Regular,Graveyard,11.2,43000,3.1,Meets Expectations,34,9,16,11,5.6,4.5,2,2,1
EMP01177,2011-08-16,33,Female,Single,Region VI,Master,IT,Regular,Graveyard,10.5,,,Outstanding,39,9,24,251,4.1,4.5,3,0,1
EMP05228,2011-11-28,58,Female,Single,Region VII,High School,IT,Regular,Night,30,60500,3.8,Exceeds Expectations,45,15,24,286,4,,7,1,0
EMP03888,2017-05-03,44,Male,Single,NCR,Bachelor,Sales,Regular,Morning,15.9,39500,1.1,Needs Improvement,36,13,0,8,1,4.8,1,0,1
EMP05321,2023-10-20,49,Male,Married,Region IV-A,Vocational,HR,Regular,Afternoon,22.2,42500,3.3,Meets Expectations,28,9,18,48,3.8,6.1,5,1,0
EMP01573,2019-06-19,34,Female,Married,NCR,Bachelor,Sales,Contractual,Morning,3.6,29500,1,Needs Improvement,6,14,3,12,3.7,1.5,0,0,1
EMP03331,2018-03-04,29,Male,Separated,NCR,Bachelor,Sales,Contractual,Night,2.6,26500,4.4,Exceeds Expectations,63,8,16,12,5.9,3.3,0,0,1
EMP05991,2013-07-29,34,Female,Single,Region III,Master,Compliance,Regular,Afternoon,10.2,59000,2.8,Meets Expectations,40,16,12,33,1,7.5,1,0,1
EMP04627,2016-12-02,40,Male,Single,Region IV-A,Bachelor,Operations,Regular,Night,16.4,36000,2.9,Meets Expectations,46,10,21,22,4.7,6.7,3,1,0
EMP04257,2015-03-11,58,Male,Widowed,Region IV-A,Vocational,IT,Regular,Morning,30,58000,4.3,Exceeds Expectations,51,7,5,30,5.2,5.2,8,7,0
EMP03620,2020-01-01,40,Female,Separated,NCR,Bachelor,Sales,Regular,Morning,10.7,34000,4.3,Exceeds Expectations,58,7,17,9,4.9,,3,2,0
EMP03209,2023-04-18,30,Male,Single,Region IV-A,Bachelor,Sales,Contractual,Night,3.5,33500,4.3,Exceeds Expectations,46,13,17,47,6,3,1,4,0
EMP03601,2011-01-31,45,Female,Married,NCR,Bachelor,IT,Regular,Night,22.7,66000,1.1,Needs Improvement,12,17,21,13,1.9,6.4,1,0,1
EMP03795,2016-06-19,37,Female,Married,Region IV-A,Bachelor,Finance,Project-based,Graveyard,10.3,48500,4.9,Outstanding,56,10,26,53,6.6,2.8,3,1,1
EMP01384,2017-10-29,43,Male,Widowed,NCR,Master,Customer Service,Contractual,Afternoon,8.8,42000,1.1,Needs Improvement,9,16,16,12,1.1,,0,2,1
EMP01853,2023-06-28,50,Female,Separated,Region IV-A,Bachelor,Operations,Regular,Morning,22.1,50000,4.9,Outstanding,37,6,23,,8.1,6,7,0,0
EMP02881,2016-02-12,31,Female,Single,NCR,Bachelor,IT,Regular,Afternoon,11.1,56500,1,Needs Improvement,25,99,9,,1,7.5,0,0,0
EMP01371,2010-03-30,37,Male,Separated,Region IV-A,Bachelor,Operations,Regular,Morning,11.6,38000,3.7,Exceeds Expectations,66,8,33,56,5.1,1,2,0,0
EMP03410,2020-10-15,50,Female,Married,NCR,PhD,Finance,Regular,Afternoon,28.1,999999,3,Meets Expectations,44,13,31,7,3,5.2,5,1,0
EMP05347,2020-04-29,41,Female,Single,NCR,Vocational,Marketing,Regular,Graveyard,18.7,40500,3.3,Meets Expectations,47,9,35,5,6.2,1.7,4,1,0
EMP02106,2022-02-17,52,Male,Separated,NCR,Vocational,Operations,Regular,Morning,19.3,40000,2.8,Meets Expectations,31,15,31,6,2.4,3.5,3,1,0
EMP03608,2018-09-16,58,Female,Single,Region IV-A,Master,Sales,Regular,Graveyard,20.2,62000,3.3,Meets Expectations,32,10,8,60,3.9,7,4,0,0
EMP04999,2015-04-26,58,Male,Married,NCR,Bachelor,Finance,Regular,Morning,30,62500,3.2,Meets Expectations,30,9,23,13,4.6,8,6,0,0
EMP02337,2019-04-03,42,Male,Single,Region XI,Bachelor,Operations,Regular,Night,14.9,35500,,Meets Expectations,39,10,22,,2.2,,2,0,1
EMP03190,2010-08-22,26,Female,Married,CAR,Bachelor,IT,Regular,Night,5.3,45000,4,Exceeds Expectations,43,9,14,222,7.5,3.1,1,1,1
EMP05618,2019-09-05,54,Female,Single,Region IV-A,Bachelor,Customer Service,Regular,Morning,25.5,46000,4.2,Exceeds Expectations,12,15,15,62,4.6,7.1,7,0,0
EMP04405,2022-02-14,58,Female,Single,Region III,Bachelor,Marketing,Regular,Afternoon,30,57500,5,Outstanding,57,7,11,,6.5,7.4,8,2,0
EMP05602,2013-08-29,53,Female,Single,NCR,Bachelor,Marketing,Regular,Afternoon,27.1,56000,2.7,Meets Expectations,44,10,21,10,3.1,5.8,5,3,0
EMP04226,2017-09-30,39,Female,Married,Region IV-A,Bachelor,Customer Service,Regular,Graveyard,19.5,35500,3.3,Meets Expectations,42,10,24,23,5.7,2.7,4,1,0
EMP05873,2012-07-10,53,Male,Separated,Region III,Bachelor,Operations,Regular,Morning,22.9,41000,2.7,Meets Expectations,26,14,27,26,3.1,,4,3,1
EMP02172,2015-02-19,46,Female,Widowed,NCR,Bachelor,Compliance,Contractual,Night,9.9,45000,2.7,Meets Expectations,28,12,21,8,3.2,3.6,1,0,1
EMP03631,2008-03-16,39,Female,Married,NCR,Bachelor,IT,Contractual,Graveyard,7.5,46000,3.4,Meets Expectations,34,9,21,7,4.1,1.1,1,0,1
EMP03733,2016-02-11,32,Male,Married,Region XI,Bachelor,Operations,Regular,Afternoon,10.3,31000,2.8,Meets Expectations,51,11,25,464,4.8,3.9,2,1,0
EMP02423,2023-05-19,51,Male,Married,NCR,Master,Operations,Regular,Afternoon,20,56000,3.5,Meets Expectations,39,11,17,8,4.7,3.7,5,2,0
EMP03373,2011-07-29,33,Male,Widowed,NCR,Bachelor,IT,Regular,Afternoon,19.4,58000,4,Exceeds Expectations,38,12,14,10,5.3,5.1,5,0,0
EMP03690,2016-01-24,49,Female,Married,NCR,Bachelor,Sales,Contractual,Afternoon,9.6,27500,2.8,Meets Expectations,37,12,16,8,3.3,5.7,2,4,1
EMP05178,2020-08-17,39,Female,Single,NCR,Bachelor,Marketing,Regular,Graveyard,18.4,46000,2.9,Meets Expectations,35,12,15,13,5.3,6.6,5,0,0
EMP02465,2008-07-30,53,Female,Married,NCR,Bachelor,Compliance,Regular,Morning,24.8,57500,2.6,Meets Expectations,28,12,24,10,5.5,,4,3,0
EMP01875,2020-05-05,37,Male,Married,Region VII,Master,Operations,Regular,Morning,12.9,51000,3.2,Meets Expectations,34,12,34,292,3.8,,3,3,1
EMP03298,2021-01-08,55,Female,Married,Region IV-A,Bachelor,Operations,Contractual,Night,12.2,33000,1,Needs Improvement,18,15,25,50,1,3.2,0,0,1
EMP03623,2017-05-16,38,Male,Single,NCR,Master,Finance,Project-based,Morning,7.1,57000,2.6,Meets Expectations,33,10,26,,4.6,7.6,1,1,1
EMP05406,2020-06-01,55,Male,Single,Region IV-A,High School,IT,Regular,Graveyard,30,61500,1,Needs Improvement,16,15,23,29,6.1,,2,3,1
EMP02252,2023-04-28,43,Male,Single,Region IV-A,Bachelor,Finance,Regular,Morning,25,67500,3.5,Exceeds Expectations,54,11,21,61,3.1,6,6,0,0
EMP03380,2008-07-08,50,Male,Single,Region III,Master,Marketing,Regular,Graveyard,22.4,65000,3.3,Meets Expectations,45,9,22,29,4.1,2.8,5,1,1
EMP01841,2023-09-23,29,Male,Married,Region XI,Master,Operations,Regular,Morning,9.3,36000,2.5,Meets Expectations,36,12,28,309,3.4,4.1,1,2,1
EMP04113,2015-01-20,50,Female,Married,Region IV-A,Vocational,IT,Regular,Graveyard,27,55500,3.5,Meets Expectations,46,10,21,61,4.2,3.1,7,2,0
EMP01582,2021-11-20,56,Male,Widowed,Region XI,PhD,Compliance,Regular,Morning,26.2,95500,3.3,Meets Expectations,41,12,16,500,6.8,3.6,6,0,0
EMP01205,2021-08-09,29,Female,Separated,Region IV-A,Vocational,HR,Regular,Graveyard,7.5,36500,1,Needs Improvement,22,18,14,56,3.3,1,0,1,1
EMP02642,2009-02-11,29,Female,Single,Region IV-A,Master,Customer Service,Regular,Night,8.7,45500,5,Outstanding,51,8,39,56,2.6,5,3,2,0
EMP03015,2021-05-20,58,Female,Married,Region I,Vocational,HR,Regular,Afternoon,27.5,39500,2.7,Meets Expectations,30,14,6,301,4.7,5.6,5,3,1
EMP01906,2008-04-25,32,Female,Married,NCR,Bachelor,Customer Service,Regular,Graveyard,10.6,36000,1,Needs Improvement,28,18,29,9,2.3,2,0,3,1
EMP01632,2019-04-28,52,Female,Married,Region IV-A,Bachelor,Customer Service,Regular,Night,25.9,52000,2.7,Meets Expectations,,12,26,60,2.7,6.5,5,3,0
EMP05436,2017-06-30,43,Male,Married,Region I,Bachelor,Sales,Contractual,Morning,5.8,39000,1,Needs Improvement,12,16,14,211,2.6,4.8,0,1,1
EMP02975,2008-08-18,50,Female,Married,Region IV-A,Vocational,Sales,Regular,Night,19.4,41500,5,Outstanding,61,13,21,45,4.9,5.4,6,0,0
EMP01163,2008-01-27,46,Male,Widowed,Region III,Bachelor,IT,Regular,Night,20.7,65500,3.7,Exceeds Expectations,31,8,21,64,5,4.5,5,0,0
